id video_name class start_time end_time x y width height fps
62 video-HSaTjpESyDU.mp4 1 00:00:00 00:00:04 92 42 207 198
63 video-HSaTjpESyDU.mp4 1 00:00:04 00:00:08 92 42 207 198
64 video-HSaTjpESyDU.mp4 1 00:00:08 00:00:15 92 42 207 198
65 video-HSaTjpESyDU.mp4 1 00:00:15 00:00:21 92 42 207 198
66 video-HSaTjpESyDU.mp4 1 00:00:21 00:00:28 92 42 207 198
67 video-HSaTjpESyDU.mp4 0 00:00:28 00:00:36 92 42 207 198
68 video-HSaTjpESyDU.mp4 1 00:00:36 00:00:40 92 42 207 198
69 video-HSaTjpESyDU.mp4 1 00:00:40 00:00:43 92 42 207 198
70 video-HSaTjpESyDU.mp4 1 00:00:43 00:00:48 92 42 207 198
71 video-HSaTjpESyDU.mp4 0 00:00:48 00:00:52 92 42 207 198
72 video-OXlaho8wayQ_resize.mp4 0 00:00:00 00:01:43 263 70 408 374
73 video-OXlaho8wayQ_resize.mp4 1 00:01:43 00:01:50 263 70 408 374
74 video-OXlaho8wayQ_resize.mp4 0 00:01:50 00:10:03 263 70 408 374
75 video-Q01ZWqsU6a8.mp4 0 00:00:06 00:07:00 328 197 128 140
76 video-Q01ZWqsU6a8.mp4 1 00:07:00 00:07:42 328 197 128 140
77 video-Q01ZWqsU6a8.mp4 0 00:07:42 00:07:42 328 197 128 140
78 video-US59wO9bAv4_1.mp4 0 00:00:00 00:00:07 194 7 241 316
79 video-US59wO9bAv4_1.mp4 1 00:00:07 00:00:18 194 7 241 316
80 video-US59wO9bAv4_1.mp4 0 00:00:18 00:00:43 194 7 241 316
81 video-UUzTqHLTA4g.mp4 0 00:00:05 00:00:29 236 24 243 312
82 video-UUzTqHLTA4g.mp4 1 00:00:29 00:00:45 236 24 243 312
83 video-UUzTqHLTA4g.mp4 1 00:00:45 00:00:57 236 24 243 312
84 video-UUzTqHLTA4g.mp4 1 00:00:57 00:01:08 236 24 243 312
85 video-UUzTqHLTA4g.mp4 0 00:01:08 00:01:35 236 24 243 312
86 video-WMeziHjV7Sc_resize_resize.mp4 0 00:02:01 00:05:05 355 0 132 159
87 video-WMeziHjV7Sc_resize_resize.mp4 1 00:05:05 00:05:47 355 0 132 159
88 video-WMeziHjV7Sc_resize_resize.mp4 0 00:05:47 00:06:43 355 0 132 159
89 video-Z65lGGMaSFE_1.mp4 1 00:00:12 00:00:20 91 103 290 257
90 video-Z65lGGMaSFE_1.mp4 1 00:00:39 00:00:53 91 103 290 257
91 video-Z65lGGMaSFE_2.mp4 1 00:00:00 00:00:15 318 11 257 349
92 video-Z65lGGMaSFE_2.mp4 0 00:00:15 00:00:20 318 11 257 349
93 video-Z65lGGMaSFE_2.mp4 0 00:00:15 00:00:20 347 11 228 336
94 video-Z65lGGMaSFE_2.mp4 1 00:00:20 00:00:32 347 11 228 336
95 video-Z65lGGMaSFE_2.mp4 1 00:00:32 00:00:49 363 61 224 299
96 video-Z65lGGMaSFE_2.mp4 0 00:00:49 00:00:52 363 61 224 299
97 video-_dmpHSznOMK.mp4 0 00:00:00 00:00:20 87 39 342 441
98 video-_dmpHSznOMK.mp4 1 00:00:20 00:00:35 87 39 342 441
99 video-_dmpHSznOMK.mp4 0 00:00:35 00:00:38 87 39 342 441
100 video-b2e5XXVYEnY_resize.mp4 0 00:00:07 00:00:12 234 83 147 195
101 video-b2e5XXVYEnY_resize.mp4 1 00:00:12 00:00:23 234 83 147 195
102 video-b2e5XXVYEnY_resize.mp4 1 00:00:23 00:00:28 234 83 147 195
103 video-b2e5XXVYEnY_resize.mp4 0 00:00:29 00:00:37 234 83 147 195
104 video-blxeQKzk9-0.mp4 1 00:00:38 00:00:45 59 131 170 240
105 video-blxeQKzk9-0.mp4 0 00:00:45 00:01:14 59 131 170 240
106 video-cusyKShBCi4.mp4 0 00:00:06 00:04:04 96 65 194 213
107 video-cusyKShBCi4.mp4 1 00:04:04 00:04:13 96 65 194 213
108 video-cusyKShBCi4.mp4 0 00:04:13 00:04:30 96 65 194 213
109 video-cxzukX7Z_1I_resize_resize.mp4 0 00:00:12 00:00:49 631 75 268 465
110 video-cxzukX7Z_1I_resize_resize.mp4 1 00:00:49 00:01:04 631 75 268 465
111 video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:04 00:01:11 631 75 268 465
112 video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:11 00:01:19 631 75 268 465
113 video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:19 00:01:27 631 75 268 465
114 video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:27 00:01:35 631 75 268 465
115 video-cxzukX7Z_1I_resize_resize.mp4 0 00:01:35 00:01:48 631 75 268 465
116 video-fmFTmov-K2k_resize.mp4 0 00:00:00 00:00:28 108 122 179 238
117 video-fmFTmov-K2k_resize.mp4 1 00:00:28 00:00:44 108 122 179 238
118 video-fmFTmov-K2k_resize.mp4 0 00:00:44 00:00:48 108 122 179 238
119 video-fmFTmov-K2k_resize.mp4 1 00:00:48 00:00:59 108 122 179 238
120 video-fmFTmov-K2k_resize.mp4 0 00:00:59 00:01:07 108 122 179 238
121 video-fs-ifFsc8Bg_resize.mp4 0 00:00:00 00:00:32 232 182 133 207
122 video-fs-ifFsc8Bg_resize.mp4 1 00:00:32 00:00:47 232 182 133 207
123 video-fs-ifFsc8Bg_resize.mp4 0 00:00:47 00:00:49 232 182 133 207
124 video-gkitFhxrYc8.mp4 0 00:01:05 00:01:08 174 15 180 312
125 video-gkitFhxrYc8.mp4 1 00:01:08 00:01:16 174 15 180 312
126 video-gkitFhxrYc8.mp4 1 00:01:16 00:01:27 174 15 180 312
127 video-lZPbkfUYavo.mp4 0 00:00:00 00:01:18 50 107 173 228
128 video-lZPbkfUYavo.mp4 1 00:01:18 00:01:50 50 107 173 228
129 video-lZPbkfUYavo.mp4 0 00:01:50 00:02:12 50 107 173 228
130 video-nm2KxtOZOqA.mp4 0 00:00:06 00:01:30 257 20 281 316
131 video-nm2KxtOZOqA.mp4 1 00:01:30 00:01:35 257 20 281 316
132 video-nm2KxtOZOqA.mp4 0 00:01:35 00:02:01 257 20 281 316
133 video-oLRqoHPl6xU.mp4 0 00:00:00 00:02:20 95 7 146 180
134 video-oLRqoHPl6xU.mp4 1 00:02:20 00:02:25 95 7 146 180
135 video-oLRqoHPl6xU.mp4 0 00:02:25 00:02:34 95 7 146 180
136 video-r31hPlS1CwE_resize.mp4 0 00:00:06 00:00:48 80 165 247 190
137 video-r31hPlS1CwE_resize.mp4 1 00:00:48 00:01:20 80 165 247 190
138 video-r31hPlS1CwE_resize.mp4 0 00:01:20 00:02:16 80 165 247 190
139 video-u6dGiANdDNQ_1.mp4 0 00:00:00 00:00:10 140 42 183 239
140 video-u6dGiANdDNQ_1.mp4 1 00:00:10 00:00:21 140 42 183 239
141 video-u6dGiANdDNQ_1.mp4 0 00:00:21 00:00:57 140 42 183 239
142 video-uGpFQT3Uiig_1.mp4 0 00:00:00 00:01:06 410 39 86 139
143 video-uGpFQT3Uiig_1.mp4 1 00:01:06 00:01:17 410 39 86 139
144 video-uGpFQT3Uiig_1.mp4 0 00:01:17 00:01:30 410 39 86 139
145 video-uGpFQT3Uiig_6.mp4 0 00:00:00 00:00:08 308 66 179 198
146 video-uGpFQT3Uiig_6.mp4 1 00:00:08 00:00:40 308 66 179 198
147 video-uGpFQT3Uiig_6.mp4 0 00:00:40 00:00:46 308 66 179 198
148 video-vA9duDV6VFc.mp4 0 00:00:06 00:00:55 194 216 261 121
149 video-vA9duDV6VFc.mp4 1 00:00:55 00:01:14 194 216 261 121
150 video-vA9duDV6VFc.mp4 0 00:01:14 00:01:27 194 216 261 121
151 video-vA9duDV6VFc.mp4 0 00:01:46 00:02:10 63 152 185 153
152 video-vA9duDV6VFc.mp4 1 00:02:10 00:02:15 63 152 185 153
153 video-vA9duDV6VFc.mp4 0 00:02:15 00:02:20 63 152 185 153
154 video-vA9duDV6VFc.mp4 1 00:02:20 00:02:29 63 152 185 153
155 video-vA9duDV6VFc.mp4 0 00:02:29 00:03:13 63 152 185 153
156 video-vBu6OiSdrds_resize.mp4 0 00:00:00 00:00:28 436 168 313 401
157 video-vBu6OiSdrds_resize.mp4 1 00:00:28 00:00:38 436 168 313 401
158 video-vBu6OiSdrds_resize.mp4 1 00:00:38 00:00:48 436 168 313 401
159 video-vBu6OiSdrds_resize.mp4 0 00:00:48 00:00:52 436 168 313 401
160 video-yyUaFBMwLlA_resize.mp4 0 00:00:00 00:01:00 158 14 162 217
161 video-yyUaFBMwLlA_resize.mp4 1 00:01:00 00:01:18 158 14 162 217
162 video-yyUaFBMwLlA_resize.mp4 0 00:01:18 00:01:22 158 14 162 217
163 video-yyUaFBMwLlA_resize.mp4 1 00:01:22 00:01:37 158 14 162 217
164 video-yyUaFBMwLlA_resize.mp4 0 00:01:37 00:02:00 158 14 162 217
165 Shoplifting001_x264.mp4 0 00:00:00 00:00:53 132 63 140 141
166 Shoplifting001_x264.mp4 1 00:00:53 00:00:58 132 63 140 141
167 Shoplifting001_x264.mp4 1 00:00:58 00:01:08 132 63 140 141
168 Shoplifting001_x264.mp4 0 00:01:08 00:02:24 132 63 140 141
169 Shoplifting005_x264.mp4 0 00:00:11 00:00:22 77 0 136 234
170 Shoplifting005_x264.mp4 1 00:00:22 00:00:32 77 0 136 234
171 Shoplifting005_x264.mp4 0 00:00:32 00:00:59 77 0 136 234
172 Shoplifting007_x264.mp4 0 00:00:00 00:00:17 92 20 178 220
173 Shoplifting007_x264.mp4 1 00:00:17 00:00:32 92 20 178 220
174 Shoplifting007_x264.mp4 0 00:00:32 00:02:50 92 20 178 220
175 Shoplifting010_x264.mp4 0 00:00:00 00:00:23 73 93 74 117
176 Shoplifting010_x264.mp4 1 00:00:23 00:00:30 73 93 74 117
177 Shoplifting010_x264.mp4 0 00:00:30 00:01:31 73 93 74 117
178 Shoplifting010_x264.mp4 0 00:00:00 00:00:49 71 77 69 106
179 Shoplifting010_x264.mp4 1 00:00:49 00:00:55 71 77 69 106
180 Shoplifting010_x264.mp4 0 00:00:55 00:01:31 71 77 69 106
181 Shoplifting010_x264.mp4 0 00:00:00 00:00:56 71 77 69 106
182 Shoplifting010_x264.mp4 1 00:00:56 00:01:05 71 77 69 106
183 Shoplifting010_x264.mp4 0 00:01:05 00:01:31 71 77 69 106
184 Shoplifting012_x264.mp4 0 00:00:00 00:04:25 116 64 130 97
185 Shoplifting012_x264.mp4 1 00:04:25 00:04:32 116 64 130 97
186 Shoplifting012_x264.mp4 0 00:04:32 00:13:01 116 64 130 97
187 Shoplifting015_x264.mp4 0 00:00:00 00:01:07 105 77 215 163
188 Shoplifting015_x264.mp4 1 00:01:07 00:01:13 105 77 215 163
189 Shoplifting015_x264.mp4 0 00:01:13 00:01:15 105 77 215 163
190 Shoplifting016_x264.mp4 0 00:00:00 00:00:18 9 32 232 208
191 Shoplifting016_x264.mp4 1 00:00:18 00:00:25 9 32 232 208
192 Shoplifting016_x264.mp4 0 00:00:25 00:00:49 9 32 232 208
193 Shoplifting017_x264.mp4 0 00:00:00 00:00:10 56 0 149 148
194 Shoplifting017_x264.mp4 1 00:00:10 00:00:15 56 0 149 148
195 Shoplifting018_x264.mp4 0 00:00:00 00:00:10 211 18 72 130
196 Shoplifting018_x264.mp4 1 00:00:10 00:00:27 211 18 72 130
197 Shoplifting018_x264.mp4 0 00:00:27 00:01:11 211 18 72 130
198 Shoplifting018_x264.mp4 0 00:00:00 00:00:35 211 18 72 130
199 Shoplifting018_x264.mp4 1 00:00:35 00:00:52 211 18 72 130
200 Shoplifting018_x264.mp4 0 00:00:52 00:01:11 211 18 72 130
201 Shoplifting020_x264.mp4 0 00:00:00 00:01:06 0 8 146 201
202 Shoplifting020_x264.mp4 1 00:01:06 00:01:23 0 8 146 201
203 Shoplifting020_x264.mp4 0 00:01:23 00:03:12 0 8 146 201
204 Shoplifting021_x264.mp4 0 00:00:00 00:01:09 152 12 167 177
205 Shoplifting021_x264.mp4 1 00:01:09 00:01:16 152 12 167 177
206 Shoplifting021_x264.mp4 0 00:01:16 00:01:58 152 12 167 177
207 Shoplifting022_x264.mp4 0 00:00:00 00:00:08 16 57 168 151
208 Shoplifting022_x264.mp4 1 00:00:08 00:00:13 16 57 168 151
209 Shoplifting022_x264.mp4 0 00:00:13 00:01:13 16 57 168 151
210 Shoplifting022_x264.mp4 0 00:00:00 00:00:20 16 76 116 132
211 Shoplifting022_x264.mp4 1 00:00:20 00:00:25 16 76 116 132
212 Shoplifting022_x264.mp4 0 00:00:25 00:01:13 16 76 116 132
213 Shoplifting022_x264.mp4 0 00:00:00 00:00:23 16 43 124 166
214 Shoplifting022_x264.mp4 1 00:00:23 00:00:35 16 43 124 166
215 Shoplifting022_x264.mp4 0 00:00:35 00:01:13 16 43 124 166
216 Shoplifting022_x264.mp4 0 00:00:00 00:00:46 16 43 124 166
217 Shoplifting022_x264.mp4 1 00:00:46 00:00:55 16 52 163 156
218 Shoplifting022_x264.mp4 0 00:00:55 00:01:13 16 52 163 156
219 Shoplifting024_x264.mp4 0 00:00:00 00:00:26 114 80 107 111
220 Shoplifting024_x264.mp4 1 00:00:26 00:00:34 114 80 107 111
221 Shoplifting024_x264.mp4 0 00:00:34 00:00:40 114 80 107 111
222 Shoplifting026_x264.mp4 0 00:00:00 00:00:03 80 29 126 84
223 Shoplifting026_x264.mp4 1 00:00:03 00:00:12 80 29 126 84
224 Shoplifting026_x264.mp4 0 00:00:12 00:00:19 80 29 126 84
225 Shoplifting026_x264.mp4 1 00:00:19 00:00:34 80 29 126 84
226 Shoplifting026_x264.mp4 0 00:00:34 00:00:47 80 29 126 84
227 Shoplifting029_x264.mp4 0 00:00:07 00:00:35 68 35 119 135
228 Shoplifting029_x264.mp4 1 00:00:35 00:00:49 68 35 119 135
229 Shoplifting029_x264.mp4 0 00:00:49 00:01:04 68 35 119 135
230 Shoplifting031_x264.mp4 1 00:00:00 00:00:13 0 110 75 115
231 Shoplifting031_x264.mp4 0 00:00:13 00:00:14 0 110 75 115
232 Shoplifting034_x264.mp4 0 00:00:00 00:02:42 146 10 92 145
233 Shoplifting034_x264.mp4 1 00:02:42 00:02:56 146 10 92 145
234 Shoplifting034_x264.mp4 0 00:02:56 00:06:37 146 10 92 145
235 Shoplifting034_x264.mp4 0 00:00:00 00:03:06 124 10 106 91
236 Shoplifting034_x264.mp4 1 00:03:06 00:03:12 124 10 106 91
237 Shoplifting034_x264.mp4 0 00:03:12 00:06:37 124 10 106 91
238 Shoplifting034_x264.mp4 0 00:00:00 00:03:59 32 80 174 148
239 Shoplifting034_x264.mp4 1 00:03:59 00:04:09 32 80 174 148
240 Shoplifting034_x264.mp4 0 00:04:09 00:06:37 32 80 174 148
241 Shoplifting036_x264.mp4 0 00:00:00 00:01:35 45 108 213 132
242 Shoplifting036_x264.mp4 1 00:01:35 00:01:50 45 108 213 132
243 Shoplifting036_x264.mp4 0 00:01:50 00:02:01 45 108 213 132
244 Shoplifting040_x264.mp4 1 00:00:00 00:00:07 66 107 150 133
245 Shoplifting040_x264.mp4 0 00:00:07 00:00:17 66 107 150 133
246 Shoplifting040_x264.mp4 0 00:00:13 00:00:23 30 107 166 133
247 Shoplifting040_x264.mp4 1 00:00:23 00:00:35 30 107 166 133
248 Shoplifting040_x264.mp4 0 00:00:35 00:00:45 30 107 166 133
249 Shoplifting040_x264.mp4 0 00:00:49 00:00:59 68 102 209 138
250 Shoplifting040_x264.mp4 1 00:00:59 00:01:07 68 102 209 138
251 Shoplifting040_x264.mp4 0 00:01:07 00:01:17 68 102 209 138
252 Shoplifting040_x264.mp4 0 00:02:17 00:02:27 83 102 173 138
253 Shoplifting040_x264.mp4 1 00:02:27 00:02:37 83 102 173 138
254 Shoplifting040_x264.mp4 0 00:02:37 00:02:47 83 102 173 138
255 Shoplifting040_x264.mp4 0 00:04:31 00:04:41 53 102 220 138
256 Shoplifting040_x264.mp4 1 00:04:41 00:04:49 53 102 220 138
257 Shoplifting040_x264.mp4 0 00:04:49 00:04:59 53 102 220 138
258 Shoplifting040_x264.mp4 0 00:05:27 00:05:37 32 107 191 133
259 Shoplifting040_x264.mp4 1 00:05:37 00:05:48 32 107 191 133
260 Shoplifting040_x264.mp4 0 00:05:48 00:05:58 32 107 191 133
261 Shoplifting040_x264.mp4 0 00:07:00 00:07:10 124 107 171 133
262 Shoplifting040_x264.mp4 1 00:07:10 00:07:19 124 107 171 133
263 Shoplifting040_x264.mp4 0 00:07:19 00:15:07 124 107 171 133
264 Shoplifting052_x264.mp4 0 00:00:00 00:00:26 55 40 196 200
265 Shoplifting052_x264.mp4 1 00:00:26 00:00:34 55 40 196 200
266 Shoplifting052_x264.mp4 0 00:00:34 00:00:44 55 40 196 200
267 Shoplifting052_x264.mp4 0 00:00:41 00:00:51 51 22 243 218
268 Shoplifting052_x264.mp4 1 00:00:51 00:01:04 51 22 243 218
269 Shoplifting052_x264.mp4 0 00:01:04 00:01:14 51 22 243 218
270 Shoplifting052_x264.mp4 0 00:01:17 00:01:27 60 26 260 214
271 Shoplifting052_x264.mp4 1 00:01:27 00:01:35 60 26 260 214
272 Shoplifting052_x264.mp4 0 00:01:35 00:01:45 60 26 260 214
273 Shoplifting052_x264.mp4 0 00:01:58 00:02:08 18 26 263 214
274 Shoplifting052_x264.mp4 1 00:02:08 00:02:16 18 26 263 214
275 Shoplifting052_x264.mp4 0 00:02:16 00:02:26 18 26 263 214
276 Shoplifting052_x264.mp4 0 00:02:26 00:02:36 90 0 176 225
277 Shoplifting052_x264.mp4 1 00:02:36 00:02:47 90 0 176 225
278 Shoplifting052_x264.mp4 0 00:02:47 00:04:14 90 0 176 225
