video-64zoxiMu0p8_1.mp4 1 00:02:40 00:02:54 121 122 177 238
video-64zoxiMu0p8_1.mp4 1 00:02:54 00:03:01 121 106 196 254
video-64zoxiMu0p8_1.mp4 1 00:03:26 00:03:37 43 62 312 298
video-64zoxiMu0p8_1.mp4 1 00:03:37 00:03:46 118 153 196 207
video-64zoxiMu0p8_1.mp4 1 00:04:14 00:04:24 123 96 239 264
video-64zoxiMu0p8_1.mp4 1 00:04:50 00:05:14 106 76 202 267
video-64zoxiMu0p8_1.mp4 0 00:05:14 00:05:24 106 76 202 267

video--U5SQGQl7ew_crop.mp4 0 00:00:00 00:00:22 202 258 183 102
video--U5SQGQl7ew_crop.mp4 1 00:00:22 00:00:36 202 258 183 102

video--cH7TGI6zUk.mp4 0 00:00:08 00:00:17 314 163 342 421
video--cH7TGI6zUk.mp4 1 00:00:17 00:00:30 314 163 342 421
video--cH7TGI6zUk.mp4 0 00:00:30 00:00:32 314 163 342 421

video-DKqb-0bBx7E_resize.mp4 0 00:00:00 00:00:38 663 97 297 442
video-DKqb-0bBx7E_resize.mp4 1 00:00:38 00:00:50 663 97 297 442
video-DKqb-0bBx7E_resize.mp4 1 00:00:54 00:01:04 780 97 180 371
video-DKqb-0bBx7E_resize.mp4 0 00:00:00 00:01:09 185 364 249 176
video-DKqb-0bBx7E_resize.mp4 1 00:01:09 00:01:16 185 364 249 176
video-DKqb-0bBx7E_resize.mp4 0 00:01:16 00:02:15 185 364 249 176
video-DKqb-0bBx7E_resize.mp4 1 00:01:20 00:01:30 589 135 246 405
video-DKqb-0bBx7E_resize.mp4 1 00:01:52 00:02:05 616 64 344 475
video-DKqb-0bBx7E_resize.mp4 0 00:02:05 00:02:15 616 64 344 475

video-DXlgdJ34Gnc_resize.mp4 0 00:00:00 00:00:30 147 78 121 136
video-DXlgdJ34Gnc_resize.mp4 1 00:00:30 00:00:45 147 78 121 136
video-DXlgdJ34Gnc_resize.mp4 0 00:00:45 00:01:54 147 78 121 136

video-F-zT2pi-lnQ_1.mp4 0 00:00:00 00:00:32 0 0 724 540
video-F-zT2pi-lnQ_1.mp4 1 00:00:32 00:00:40 0 0 724 540
video-F-zT2pi-lnQ_1.mp4 0 00:00:40 00:00:49 0 0 724 540
video-F-zT2pi-lnQ_2.mp4 1 00:00:02 00:00:11 399 23 443 517
video-F-zT2pi-lnQ_2.mp4 0 00:00:25 00:00:29 378 16 211 323
video-F-zT2pi-lnQ_2.mp4 1 00:00:29 00:00:43 378 16 211 323

video-GB0e1M5p3NU.mp4 0 00:00:00 00:04:40 308 132 143 189
video-GB0e1M5p3NU.mp4 1 00:04:40 00:04:58 308 132 143 189
video-GB0e1M5p3NU.mp4 0 00:04:58 00:07:00 308 132 143 189

video-HSaTjpESyDU.mp4 1 00:00:00 00:00:04 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:04 00:00:08 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:08 00:00:15 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:15 00:00:21 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:21 00:00:28 92 42 207 198
video-HSaTjpESyDU.mp4 0 00:00:28 00:00:36 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:36 00:00:40 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:40 00:00:43 92 42 207 198
video-HSaTjpESyDU.mp4 1 00:00:43 00:00:48 92 42 207 198
video-HSaTjpESyDU.mp4 0 00:00:48 00:00:52 92 42 207 198

video-OXlaho8wayQ_resize.mp4 0 00:00:00 00:01:43 263 70 408 374
video-OXlaho8wayQ_resize.mp4 1 00:01:43 00:01:50 263 70 408 374
video-OXlaho8wayQ_resize.mp4 0 00:01:50 00:10:03 263 70 408 374

video-Q01ZWqsU6a8.mp4 0 00:00:06 00:07:00 328 197 128 140
video-Q01ZWqsU6a8.mp4 1 00:07:00 00:07:42 328 197 128 140
video-Q01ZWqsU6a8.mp4 0 00:07:42 00:07:42 328 197 128 140

video-US59wO9bAv4_1.mp4 0 00:00:00 00:00:07 194 7 241 316
video-US59wO9bAv4_1.mp4 1 00:00:07 00:00:18 194 7 241 316
video-US59wO9bAv4_1.mp4 0 00:00:18 00:00:43 194 7 241 316

video-UUzTqHLTA4g.mp4 0 00:00:05 00:00:29 236 24 243 312
video-UUzTqHLTA4g.mp4 1 00:00:29 00:00:45 236 24 243 312
video-UUzTqHLTA4g.mp4 1 00:00:45 00:00:57 236 24 243 312
video-UUzTqHLTA4g.mp4 1 00:00:57 00:01:08 236 24 243 312
video-UUzTqHLTA4g.mp4 0 00:01:08 00:01:35 236 24 243 312

video-WMeziHjV7Sc_resize_resize.mp4 0 00:02:01 00:05:05 355 0 132 159
video-WMeziHjV7Sc_resize_resize.mp4 1 00:05:05 00:05:47 355 0 132 159
video-WMeziHjV7Sc_resize_resize.mp4 0 00:05:47 00:06:43 355 0 132 159

video-Z65lGGMaSFE_1.mp4 1 00:00:12 00:00:20 91 103 290 257
video-Z65lGGMaSFE_1.mp4 1 00:00:39 00:00:53 91 103 290 257
video-Z65lGGMaSFE_2.mp4 1 00:00:00 00:00:15 318 11 257 349
video-Z65lGGMaSFE_2.mp4 0 00:00:15 00:00:20 318 11 257 349
video-Z65lGGMaSFE_2.mp4 0 00:00:15 00:00:20 347 11 228 336
video-Z65lGGMaSFE_2.mp4 1 00:00:20 00:00:32 347 11 228 336
video-Z65lGGMaSFE_2.mp4 1 00:00:32 00:00:49 363 61 224 299
video-Z65lGGMaSFE_2.mp4 0 00:00:49 00:00:52 363 61 224 299

video-_dmpHSznOMK.mp4 0 00:00:00 00:00:20 87 39 342 441
video-_dmpHSznOMK.mp4 1 00:00:20 00:00:35 87 39 342 441
video-_dmpHSznOMK.mp4 0 00:00:35 00:00:38 87 39 342 441

video-b2e5XXVYEnY_resize.mp4 0 00:00:07 00:00:12 234 83 147 195
video-b2e5XXVYEnY_resize.mp4 1 00:00:12 00:00:23 234 83 147 195
video-b2e5XXVYEnY_resize.mp4 1 00:00:23 00:00:28 234 83 147 195
video-b2e5XXVYEnY_resize.mp4 0 00:00:29 00:00:37 234 83 147 195

video-blxeQKzk9-0.mp4 1 00:00:38 00:00:45 59 131 170 240
video-blxeQKzk9-0.mp4 0 00:00:45 00:01:14 59 131 170 240

video-cusyKShBCi4.mp4 0 00:00:06 00:04:04 96 65 194 213
video-cusyKShBCi4.mp4 1 00:04:04 00:04:13 96 65 194 213
video-cusyKShBCi4.mp4 0 00:04:13 00:04:30 96 65 194 213

video-cxzukX7Z_1I_resize_resize.mp4 0 00:00:12 00:00:49 631 75 268 465
video-cxzukX7Z_1I_resize_resize.mp4 1 00:00:49 00:01:04 631 75 268 465
video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:04 00:01:11 631 75 268 465
video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:11 00:01:19 631 75 268 465
video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:19 00:01:27 631 75 268 465
video-cxzukX7Z_1I_resize_resize.mp4 1 00:01:27 00:01:35 631 75 268 465
video-cxzukX7Z_1I_resize_resize.mp4 0 00:01:35 00:01:48 631 75 268 465

video-fmFTmov-K2k_resize.mp4 0 00:00:00 00:00:28 108 122 179 238
video-fmFTmov-K2k_resize.mp4 1 00:00:28 00:00:44 108 122 179 238
video-fmFTmov-K2k_resize.mp4 0 00:00:44 00:00:48 108 122 179 238
video-fmFTmov-K2k_resize.mp4 1 00:00:48 00:00:59 108 122 179 238
video-fmFTmov-K2k_resize.mp4 0 00:00:59 00:01:07 108 122 179 238

video-fs-ifFsc8Bg_resize.mp4 0 00:00:00 00:00:32 232 182 133 207
video-fs-ifFsc8Bg_resize.mp4 1 00:00:32 00:00:47 232 182 133 207
video-fs-ifFsc8Bg_resize.mp4 0 00:00:47 00:00:49 232 182 133 207

video-gkitFhxrYc8.mp4 0 00:01:05 00:01:08 174 15 180 312
video-gkitFhxrYc8.mp4 1 00:01:08 00:01:16 174 15 180 312
video-gkitFhxrYc8.mp4 1 00:01:16 00:01:27 174 15 180 312

video-lZPbkfUYavo.mp4 0 00:00:00 00:01:18 50 107 173 228
video-lZPbkfUYavo.mp4 1 00:01:18 00:01:50 50 107 173 228
video-lZPbkfUYavo.mp4 0 00:01:50 00:02:12 50 107 173 228

video-nm2KxtOZOqA.mp4 0 00:00:06 00:01:30 257 20 281 316
video-nm2KxtOZOqA.mp4 1 00:01:30 00:01:35 257 20 281 316
video-nm2KxtOZOqA.mp4 0 00:01:35 00:02:01 257 20 281 316

video-oLRqoHPl6xU.mp4 0 00:00:00 00:02:20 95 7 146 180
video-oLRqoHPl6xU.mp4 1 00:02:20 00:02:25 95 7 146 180
video-oLRqoHPl6xU.mp4 0 00:02:25 00:02:34 95 7 146 180

video-r31hPlS1CwE_resize.mp4 0 00:00:06 00:00:48 80 165 247 190
video-r31hPlS1CwE_resize.mp4 1 00:00:48 00:01:20 80 165 247 190
video-r31hPlS1CwE_resize.mp4 0 00:01:20 00:02:16 80 165 247 190

video-u6dGiANdDNQ_1.mp4 0 00:00:00 00:00:10 140 42 183 239
video-u6dGiANdDNQ_1.mp4 1 00:00:10 00:00:21 140 42 183 239
video-u6dGiANdDNQ_1.mp4 0 00:00:21 00:00:57 140 42 183 239

video-uGpFQT3Uiig_1.mp4 0 00:00:00 00:01:06 410 39 86 139
video-uGpFQT3Uiig_1.mp4 1 00:01:06 00:01:17 410 39 86 139
video-uGpFQT3Uiig_1.mp4 0 00:01:17 00:01:30 410 39 86 139
video-uGpFQT3Uiig_6.mp4 0 00:00:00 00:00:08 308 66 179 198
video-uGpFQT3Uiig_6.mp4 1 00:00:08 00:00:40 308 66 179 198
video-uGpFQT3Uiig_6.mp4 0 00:00:40 00:00:46 308 66 179 198

video-vA9duDV6VFc.mp4 0 00:00:06 00:00:55 194 216 261 121
video-vA9duDV6VFc.mp4 1 00:00:55 00:01:14 194 216 261 121
video-vA9duDV6VFc.mp4 0 00:01:14 00:01:27 194 216 261 121
video-vA9duDV6VFc.mp4 0 00:01:46 00:02:10 63 152 185 153
video-vA9duDV6VFc.mp4 1 00:02:10 00:02:15 63 152 185 153
video-vA9duDV6VFc.mp4 0 00:02:15 00:02:20 63 152 185 153
video-vA9duDV6VFc.mp4 1 00:02:20 00:02:29 63 152 185 153
video-vA9duDV6VFc.mp4 0 00:02:29 00:03:13 63 152 185 153

video-vBu6OiSdrds_resize.mp4 0 00:00:00 00:00:28 436 168 313 401
video-vBu6OiSdrds_resize.mp4 1 00:00:28 00:00:38 436 168 313 401
video-vBu6OiSdrds_resize.mp4 1 00:00:38 00:00:48 436 168 313 401
video-vBu6OiSdrds_resize.mp4 0 00:00:48 00:00:52 436 168 313 401


video-yyUaFBMwLlA_resize.mp4 0 00:00:00 00:01:00 158 14 162 217
video-yyUaFBMwLlA_resize.mp4 1 00:01:00 00:01:18 158 14 162 217
video-yyUaFBMwLlA_resize.mp4 0 00:01:18 00:01:22 158 14 162 217
video-yyUaFBMwLlA_resize.mp4 1 00:01:22 00:01:37 158 14 162 217
video-yyUaFBMwLlA_resize.mp4 0 00:01:37 00:02:00 158 14 162 217



1/2speed
video-4wzo39bbe3o_3.mp4
video-4yzkiybm6tm.mp4

discard
video-CCTw1j0FL7E_resize.mp4
video-DwEGrNQAj7Q.mp4
video-FPa3kNwnNRK_1.mp4
video-FPa3kNwnNRK_2.mp4
video-FPa3kNwnNRK_3.mp4
video-l0eoLhFTHz4.mp4
video-yDPZ5Yrn2OI_1.mp4 1 00:00:01 00:00:14 44 187 144 253
video-yDPZ5Yrn2OI_1.mp4 0 00:00:14 00:00:23 44 187 144 253
video-yDPZ5Yrn2OI_1.mp4 0 00:00:26 00:03:35 
